alpha,beta,wind_speed,wind_direction,yaw,turbulence_intensity,num_turbines,power
0.06306049508649031,0.1985488806925334,7.720188557558761,256.1252647181621,14.736017488621039,0.06,3,3654317.6207138123
0.0663691604969382,0.18786221511120155,12.321575506095753,283.96610993670544,19.904880246325828,0.06,3,15000000.0
0.08512047932949685,0.07706591971071772,10.707743756539553,272.3414310956982,21.82612603625082,0.06,3,8199336.344729338
0.05661031419130357,0.18672881925901802,9.749376839157085,269.9999754419207,-15.481213818396999,0.06,3,5205306.55449988
0.09554838645266664,0.09486396445750923,11.208192089678597,271.83135842394785,2.6588743307668414,0.06,3,8310580.686681699
0.05808596778591985,0.15115567304012612,8.678589988584378,259.79816251078125,24.094080078872114,0.06,3,3458315.3152146423
0.058995775451347404,0.1458894485428971,4.274691425593558,259.32181995081595,1.338549748304091,0.06,3,540056.3809994103
0.0757925547236322,0.1344314820536446,9.49268122174244,285.9520259726948,8.298844565009599,0.06,3,8669358.716889903
0.09860461881283132,0.09289907716256184,8.308729265256044,251.75565981114502,-5.899123562400554,0.06,3,5882759.878132718
0.08974113512228638,0.10040659112475842,5.187990133655942,272.8654534550717,5.052658321106268,0.06,3,543789.0032639484
0.08456069789726821,0.19315535492563973,12.39365481470227,255.57699610554505,13.601537266382097,0.06,3,15000000.0
0.0699048259869628,0.0610105310162494,10.675878262194072,263.42951295175254,11.941027355613343,0.06,3,6968181.684158573
0.08891889106598463,0.12355811463050063,7.8570222345469105,264.3394105846362,10.321143352853046,0.06,3,2640617.5882974793
0.0700717265712247,0.18609227407919365,10.998345003327067,261.1088460283127,10.591934576368134,0.06,3,9050420.103829559
0.0894823819744317,0.17386575441015664,12.494017676593067,279.9952661518354,-20.46602101869596,0.06,3,12356114.534236249
0.054707542375208376,0.15465578243841197,6.668695804612885,275.9688382280035,7.36628237340709,0.06,3,2071615.6013529277
0.07327285721062583,0.14821448534607115,8.862734489103918,258.32288311880956,2.5865820536104476,0.06,3,6183100.190796287
0.08608598914628168,0.1371070212612103,9.015638848067159,264.9402943296681,-8.769078091775068,0.06,3,5308483.624962915
0.08253836940838338,0.15198558025642145,7.0272508967341345,252.25781679272475,-23.612275844528302,0.06,3,3063405.2609394
0.07006887021732641,0.18683192564773027,9.328288782904128,250.79108652878378,4.919261975313449,0.06,3,8325916.992565168
0.06853557899139667,0.11987202491277049,13.1838037609828,251.68900228845976,-14.889091840075658,0.06,3,15000000.0
0.0733211137857462,0.05936330221220917,13.477371503959995,274.42630974496933,-6.997044672748171,0.06,3,14640312.336484518
0.07667775205533087,0.1384761568374962,4.164924686111071,280.4472320794995,15.049161874526495,0.06,3,574702.8605100514
0.07376093603952069,0.0984262161922919,5.960626364000055,280.951680787177,-13.148111546310359,0.06,3,1367528.0127567619
0.0746557491702566,0.057404678151455904,5.494027385712352,253.6900271082262,-24.677080383247574,0.06,3,1368857.1526703981
0.061768130377863155,0.19941558333678747,11.252755876600101,266.00991076315637,-5.4684261932196225,0.06,3,8484383.75704512
0.07845997397197323,0.12003932576406948,7.912571596058396,257.07264124358795,1.4442932033784106,0.06,3,4374237.527655961
0.08429745153025103,0.12997928824977079,6.727429193034821,262.76334519734877,-17.04190433301912,0.06,3,2473902.5459612
0.06270262426631344,0.18481374474325496,8.473406534152563,276.3652812974593,-23.473128713105197,0.06,3,3186312.7842512517
0.08617497521862091,0.19448523751850785,11.801497184798155,287.10579984179304,7.7573843601363155,0.06,3,15000000.0
0.05876633360882282,0.08264070914693658,5.78986599700612,273.55799471577717,-18.830684978478107,0.06,3,855543.9260408683
0.09433446799226808,0.057620681266700585,5.031998309507772,264.7338517255225,9.079884263927829,0.06,3,470665.5485590786
0.07249210089376822,0.0777966334165948,6.710294677639737,250.98494975046384,0.3749763378002424,0.06,3,3140896.7096331688
0.0612768340797564,0.056703259202711444,5.106501802826058,278.39902559791926,-1.8222246680364484,0.06,3,774001.5314826559
0.057056326501761276,0.1267623627593726,11.186609176340319,279.5645712028496,17.509562669904927,0.06,3,13060104.518253542
0.09487423952736393,0.1849305044270435,4.473781234238113,260.70118604079835,-14.329016743044043,0.06,3,785230.7838586204
0.06470099765294496,0.1060733894970099,13.740658824680647,286.9254398595943,14.66864362836881,0.06,3,15000000.0
0.07503039819787385,0.13985428957449153,4.750937057311656,264.2380571961957,-14.125407837645131,0.06,3,781374.6709855753
0.07455962125873099,0.07890983914787197,4.128136499771169,270.7788921731473,23.214264529287043,0.06,3,275949.53237206547
0.06240582586709939,0.10460487598705379,13.467038978153186,277.23949969430197,-19.259571304991425,0.06,3,14495633.310706776
0.08782411597301641,0.11010201021029574,6.272175817711851,280.203660824464,18.132725048733562,0.06,3,2287140.506818567
0.0708496362695982,0.08931454259262643,5.94306016759573,267.98480453258276,19.284823223863807,0.06,3,949150.901551628
0.06144211666823046,0.06304188683776335,8.356716308557468,275.84258503347644,-10.605855863414215,0.06,3,3242051.7622338277
0.06566896893401143,0.0669478881220729,7.792617342494561,284.20363705102267,-13.639898826629599,0.06,3,3984998.059850484
0.09647199010668009,0.11064399372632021,9.747722095191909,263.8626672123057,2.3410526801188105,0.06,3,5395249.886417373
0.060067571473952856,0.17461828165490417,5.2040885634715774,278.391057998709,-24.98904968765015,0.06,3,535972.3481719114
0.0975236843547054,0.07132285555110765,10.584284906140315,257.75640817979115,11.696001837865055,0.06,3,8596768.956638448
0.05218740099997894,0.09001754802920944,8.440763895002515,269.91411126481887,8.571893361095661,0.06,3,3373178.351992744
0.0676400341646521,0.11372827270806367,13.186417504019387,250.67826241406604,5.954446527647961,0.06,3,15000000.0
0.06701945993871931,0.1488865201680042,6.1609314343700605,252.76584977225818,4.148682710042589,0.06,3,2388886.0854843087
0.0976274317485817,0.19529520132674688,7.719825454507506,257.5621350071968,-5.473655949177108,0.06,3,4690451.71945917
0.07533102254732592,0.1467876388416446,5.446955195821812,251.96716156738643,-7.274304472584331,0.06,3,1613744.2585516358
0.05444683396516492,0.09963798576114752,5.523557466516912,286.6065946072712,-20.79600708462933,0.06,3,1240044.0274296661
0.07681586930372457,0.11884046842766381,11.577250389908187,265.3020848043051,-21.407415417872077,0.06,3,11262172.058263391
0.05529393624688435,0.15692992123736987,8.850937304262104,265.1957952380336,-23.841645357039837,0.06,3,5309981.806931283
0.057984187114871785,0.059764014380837074,6.966968588285706,255.5549546569885,-14.44272620441901,0.06,3,3299476.8299558214
0.09047813235524735,0.07536593258842617,12.688066149059107,273.71712721632827,-24.626858640924954,0.06,3,11711784.656965606
0.09037343681875365,0.08739632016853062,4.470737531638838,289.0874071087742,-21.953194765802298,0.06,3,557171.3834223989
0.06426179284241108,0.1850536334206119,6.199374040404313,277.1572781779897,6.605617530933716,0.06,3,1611078.4682639474
0.08893963903058291,0.0802868435355556,8.20310321902057,263.9401421977012,-4.346982083104117,0.06,3,4044290.5791997625
0.08792621930558524,0.18083151351624213,8.28965783075064,257.26252379056183,-13.568747459925385,0.06,3,5576082.254795243
0.07372568329774072,0.06920265417587528,4.524518131606513,258.0121431095519,14.3694677962796,0.06,3,486734.40244926553
0.08006728618901372,0.12824391459021767,8.026467835609509,285.62390008515627,-3.501384706655075,0.06,3,5295258.877949809
0.07642435941330805,0.07578576014790078,4.766101816361623,257.766919555363,-1.8081686965745136,0.06,3,831455.5713063979
0.08444150203776515,0.11817656140340167,9.030078335886968,271.6611844388056,0.34358011332707994,0.06,3,4184725.6763782706
0.06796161043092995,0.15416897853457592,7.342562267873755,262.4660997171282,10.71092947304147,0.06,3,2117475.194192708
0.05457733690586369,0.15361728977648487,5.28734208771043,273.98462341447294,-12.429410781945215,0.06,3,574857.6007950242
0.08242256695913057,0.19536331067331816,6.835852625489458,281.6759435668963,-7.739209647820427,0.06,3,2429110.3976680012
0.08650830561610852,0.1258216660792428,7.271336677518608,261.18544853042766,-10.140968807141942,0.06,3,3321213.578302685
0.08256995807297088,0.06130765686356058,4.311157732526014,260.62941691128634,10.831119005471146,0.06,3,406636.5420158026
0.05159663761720795,0.09841673836890631,10.060952334778337,261.69604145857016,8.461344077996081,0.06,3,6915664.244939292
0.05412708351150382,0.12877719135353982,12.009900366407974,264.3935414874844,-2.6700435393458344,0.06,3,11954191.256181117
0.08765115712155518,0.15448835923937268,11.039221877124685,270.97378813410296,18.69939672388631,0.06,3,7597030.747746205
0.07453713598102125,0.06483117710511932,5.662487327861669,275.7671605143191,-16.948968701329107,0.06,3,786869.0909669616
0.09133868933052064,0.13719445934326463,4.810181334509932,256.0718745378638,-21.974265419466064,0.06,3,921922.0845285135
0.09248989972971483,0.13888568277210112,8.494620140785525,258.6191010443275,-3.4980601921385968,0.06,3,5428291.14991786
0.059838254171768676,0.10225276043432464,6.713344717360488,259.22754365805787,-18.76171791744852,0.06,3,2841546.929121987
0.0728025486584486,0.051073964446312216,4.419214633146407,263.4776333450176,-5.199742535114105,0.06,3,443442.97434115416
0.08937822830333517,0.1678507913314505,8.434691225197318,271.0610136292363,7.450891007708998,0.06,3,3370294.6732106367
0.09113168221535016,0.14502509892634088,11.26087191930019,260.35174265299275,-11.100896108767117,0.06,3,12241344.08185218
0.08799310148572027,0.05436222293220189,7.93861980561701,283.0084623241967,-21.170345848829985,0.06,3,3363278.332850733
0.06776269058561955,0.08609195804357604,6.204691691985204,286.0718582191738,12.698614003623188,0.06,3,2332874.6347006713
0.08937848470665513,0.1756714801810966,11.450582059980514,270.38751967876425,9.191914586192146,0.06,3,8939981.599461302
0.08015334522398021,0.1526427801129152,5.02830871752681,256.798562222821,6.925229518789661,0.06,3,994918.2330660161
0.09160157013545313,0.09309562416757962,13.651321122600027,260.7129516076181,-21.512011916246323,0.06,3,15000000.0
0.08104995378694659,0.1435445996034966,5.123927909428961,266.59038107724865,-20.204304902902905,0.06,3,809855.5198923118
0.07056231734762733,0.1464363915828599,11.294379063150279,265.53599842116375,3.897764805390669,0.06,3,8500324.628615627
0.0833304807894828,0.13002931230547093,11.492119574963793,282.7904183938664,24.467130933377145,0.06,3,12973092.50186424
0.06554274495957,0.054962440570177476,9.664160138016676,257.92386238004013,-22.852735443812005,0.06,3,7977865.32053884
0.07951119963326692,0.1909718099747432,5.277685390185278,257.3318413634647,7.040852169975431,0.06,3,1183210.6348764382
0.08812957292689823,0.1719152183887958,6.5384894640203415,274.71290873550186,-8.416921722057802,0.06,3,1390593.4514964106
0.07181051809646326,0.18182451310254,11.4832330821741,286.6777369059886,2.755339288330727,0.06,3,15000000.0
0.0570329624197911,0.12789836574538194,7.177304285275044,256.9701562122468,9.647400508333986,0.06,3,3197068.1301836562
0.09324270661961914,0.18799528422723322,4.354100008225836,280.6850185385032,-14.761809536018571,0.06,3,344943.89545619406
0.08628494116766304,0.17815500322711508,7.5834938603051345,274.7250787356227,-19.001763629317576,0.06,3,2284447.915306586
0.08463674303943057,0.12031100163939076,13.058396870880436,255.44891878655406,-13.900918041332194,0.06,3,15000000.0
0.06910938219247084,0.09322824242904973,5.7403448174710086,265.8640310045197,5.837694680000094,0.06,3,793072.2782939544
0.07176525211601396,0.12135407312810119,12.044208790645264,262.72888295786294,2.3808371316226093,0.06,3,12780338.141851796
0.0666221022354342,0.17324557188810707,9.962690423864634,281.24367491581154,11.539244426855882,0.06,3,9797475.921896037
0.06954161658043176,0.07443531794536698,11.0104783868732,256.6671503630375,4.674104590383177,0.06,3,11722401.72217912
0.07287887087478352,0.09450594753210854,8.950435543394219,283.0698510308714,-0.14101895132987985,0.06,3,6377566.5905511305
0.05978430264288384,0.11076849894353616,8.94178463974464,256.6799264213798,16.58348939257609,0.06,3,5015418.017458767
0.08526285410311146,0.05892126622247255,4.588712551390222,284.18882127941185,17.060322669725025,0.06,3,836009.2090615765
0.08372298458150512,0.17191028670488218,13.254575998013935,251.54930913462442,6.238957236992726,0.06,3,15000000.0
0.09747786282018858,0.16384586666342685,6.603527242048253,268.2073687238007,-1.3379445886549601,0.06,3,1442771.4650624045
0.08547279702984868,0.1773091011734219,9.804772470898726,277.20208340522635,-18.184551545722822,0.06,3,5217697.12139365
0.0769514551900932,0.09177267435161886,7.121193728722745,264.7074517110085,12.67413465347828,0.06,3,1871687.6782262428
0.07670425914610672,0.0700501579470952,13.121506994007474,261.60658511856786,5.806704656312295,0.06,3,15000000.0
0.07406118315485634,0.12229022159243365,10.877020345603865,252.44556530628245,-24.034649918711963,0.06,3,11109793.287068035
0.050677582085107094,0.1342093898222656,8.38433069583942,261.7212655242509,22.966997501474985,0.06,3,3086409.268336092
0.08152234721870233,0.11713332834120424,9.20933015273696,266.0090093491015,22.13891508793808,0.06,3,4207424.730639973
0.07521365262271357,0.18159233487106585,7.825519621913868,279.8470738290642,-16.114617652930917,0.06,3,2624041.442687315
0.05554525292637352,0.08230020690199721,11.906295469153271,266.1523373677526,-14.560441622926234,0.06,3,12112383.886288319
0.05908488650769942,0.19949627871826456,8.04175887444117,283.76909323900594,13.090995311121512,0.06,3,5086969.192213742
0.0640543148769575,0.1184644372871288,10.472941366950739,256.7537495372673,6.412583267270716,0.06,3,10083458.540319921
0.08545502774599693,0.12737124859085705,7.078524645007766,277.56639709604326,-21.107759267458498,0.06,3,1785473.7830861697
0.07434038268656583,0.16402087118642183,5.018043552299619,268.1803214021345,19.06119093865438,0.06,3,449621.6669722931
0.05004478091838613,0.17752979139638364,5.349925275638819,287.03644539376324,23.727274100348257,0.06,3,1256979.2471241653
0.05177633424281103,0.09339641939688229,5.918038346999806,267.9565506140415,-11.522390629989737,0.06,3,1067691.225194102
0.06490551154556481,0.16346867560953676,5.047373743547388,266.31619070637055,-9.565289665429283,0.06,3,724457.982979888
0.09835153387999879,0.0758725677316596,5.033633228689327,251.51852603478125,-24.715744735740543,0.06,3,1024329.2557187149
0.05456050222501544,0.07804178664027717,8.74646764088903,253.21132465141704,-15.486097566046041,0.06,3,6474926.60141953
0.056940951019759364,0.09881797355068712,6.57094146993856,275.3753914640868,24.661496176545928,0.06,3,2112863.1503888983
0.05491040264161117,0.1245547036404566,8.11390103238305,277.36316509397875,-1.0103899048177323,0.06,3,3920757.8573457478
0.09186089228900753,0.07304255899489837,6.229751231944945,251.19419609961452,-1.4241765784268612,0.06,3,2493388.0268617766
0.05379253355106872,0.16147701868568237,4.661101002588991,257.26863496046167,-22.266307815358733,0.06,3,821829.2527396034
0.09906407693690528,0.12863208647010094,6.587669479819661,252.97855197301502,-3.432932693524532,0.06,3,2966207.2177121667
0.05277824133155664,0.15583791601851654,11.512514316938713,267.2015520252611,19.422407140945413,0.06,3,8804826.646806689
0.07862909470967094,0.09084633391795231,8.66036086403867,252.01166672848012,7.226728117580467,0.06,3,6633771.670381699
0.057497390648638236,0.13471515320039837,8.3048777691598,251.17313125972072,-5.199301143122464,0.06,3,5887942.598108798
0.08085658165278743,0.08767969794752208,4.593203485722002,256.494778902079,-23.077853975912866,0.06,3,767122.1649965984
0.07776802089016394,0.170540103151605,9.943921778513849,267.2890920625418,-13.779517975789052,0.06,3,6485860.740085437
0.09782789619096002,0.061427382383521585,9.940915616369306,272.4037475658515,-1.710469615254906,0.06,3,5661724.655144198
0.08346396751095628,0.14267911581079787,5.7725780401473115,262.99296242797215,-16.554662830224338,0.06,3,1515043.6601847443
0.0923144685824642,0.14795100934254826,5.749137094599598,275.0288897652135,-24.60683207645589,0.06,3,811041.8467248561
0.05234834986061958,0.17078346744815806,10.907277026541635,274.2945159524141,2.2084416821381234,0.06,3,7697083.161673544
0.05311623278858457,0.08970756079016635,13.679959470530067,260.46631007887186,-23.620428640946077,0.06,3,15000000.0
0.08406433764329639,0.1562317674862879,8.093990417190268,250.70842650578524,-5.559406143956802,0.06,3,5411180.5180588905
0.068847608586027,0.18908055956462028,10.033032571744423,280.87541328617294,16.020887405315502,0.06,3,9661284.604459936
0.09770723858773023,0.08945968903039074,7.919401033597637,287.19778661910993,4.319039588567236,0.06,3,5077744.227518044
0.09739703436713136,0.07689779771215283,4.1917127919792385,289.6471549996131,-15.441493171596404,0.06,3,589189.2924084838
0.08976153391215808,0.1889740765636066,5.396456074278975,280.9795752460518,20.385779167699177,0.06,3,1376933.0269713886
0.07171640544744269,0.053937212301836075,7.0347052749109436,275.8993871370903,0.35096338450393283,0.06,3,2253684.765182563
0.07378524975178569,0.07356941156519446,7.401534110771315,251.61853724649453,13.507395336243066,0.06,3,3957532.6181214433
0.09863615848114404,0.08049009245451882,11.153678323622445,272.5814395320868,-23.510474728261045,0.06,3,7528813.061997124
0.07691858642107618,0.12010718855234447,8.965970319627452,287.1763930851737,-10.576975316402743,0.06,3,7199206.826876303
0.07059108328812264,0.16838870575759043,13.437900965869538,251.53027296382527,12.859106684678345,0.06,3,15000000.0
0.0653927723560009,0.13454188089109279,12.68136999374764,285.1523584158645,19.58420404057576,0.06,3,15000000.0
0.05999510986012379,0.07181461549989951,12.156324029155154,271.51003240205625,-23.86134604430015,0.06,3,10564181.285348374
0.05017997816672838,0.05420020514116761,13.922432868769059,273.1934531718344,21.85972774155147,0.06,3,15000000.0
0.08451134988449323,0.11332691097319893,5.8354465613595,281.1650969566185,4.6390840047880575,0.06,3,1682573.0322026364
0.09383982545602314,0.17414123499688353,5.36287469968555,257.136427119484,5.131887887549063,0.06,3,1255181.1555422668
0.05803487102116461,0.1517085609423065,10.39574355962762,253.46962087833015,-4.02958368853486,0.06,3,11443852.797088116
0.07772951301133432,0.1728101916420084,10.894660583389824,276.01647068011494,-23.115572258955293,0.06,3,6991775.407411093
0.06256405951210682,0.16251252005760103,7.1655047105354575,286.0317357079002,5.092528113774753,0.06,3,3756502.4436883153
0.08056002124210924,0.08503375208951497,5.461690031156976,287.63737855855226,23.012326900340156,0.06,3,1379942.894725516
0.08081369038362785,0.19447717683177537,7.553682844850813,271.90987217846856,6.340139028284719,0.06,3,2332136.373066835
0.05848237059069318,0.18773985826421985,6.075095806753207,279.5399120150757,-20.34134218588416,0.06,3,1034635.7986311056
0.07141918254564619,0.060580384890341406,12.98939955153112,258.71730654826064,8.645822181063828,0.06,3,15000000.0
0.0950831327133436,0.13028899350578507,11.567821004879509,257.54787463700256,10.976489899076292,0.06,3,12688742.327399371
0.06936563617878402,0.0571258555514109,8.021390186771907,274.64796044958166,6.902982012553877,0.06,3,3714599.180894131
0.08265844997663906,0.07268233341219699,12.524491035200121,258.2809240690788,0.4068964437924649,0.06,3,15000000.0
0.07819641811151984,0.13064669683323807,6.125288666432093,265.6729276891108,20.311243930064236,0.06,3,1059726.4805540487
0.05891807837813429,0.09140736670176806,11.320098637031524,280.5593837038741,-2.5199103696917415,0.06,3,12124653.876943948
