we,ka,kb,C1,wind_speed,wind_direction,yaw,turbulence_intensity,num_turbines,power
0.7949066222573368,0.3347580595597294,0.34365908064594797,1.505647232890533,4.663182039400082,284.66910466994113,24.90112946439066,0.06,3,733581.138182617
0.5499580239337372,0.24047252469201927,0.30431105782650975,1.661762599527966,10.63791617279372,289.2209518042483,-4.687363421544894,0.06,3,12172895.978553079
0.9221608365684437,0.24429297066057204,0.4362162707042886,1.4278786816555467,7.568347277943815,284.1545445261829,20.481603653798935,0.06,3,3777194.7500459915
0.6814736414219964,0.38413831270998366,0.45005968885229664,1.682757279523335,12.490802539934483,261.2236116220089,-9.828066792775465,0.06,3,14814363.352096684
0.5190917874489442,0.37679987835504003,0.23136569331338142,1.4428324659644098,12.70489838984697,289.56333600796074,4.581263996415724,0.06,3,15000000.0
0.5934773712136698,0.39198976904998994,0.19624247853349724,1.714637055042967,7.93038064548205,258.39712425089084,-4.426852310224932,0.06,3,4542400.399237495
0.6271063290583823,0.3708167647961732,0.18788182052899247,1.711235562776165,10.402024744971865,258.2029416765112,-13.459041285999485,0.06,3,9923527.23107916
0.5990543359626935,0.38155578775157795,0.4914149328894018,1.5168893059322077,10.21355866221145,256.09907410688527,-12.948232641563656,0.06,3,9928617.217089526
0.9860014788862903,0.17081823259074158,0.46854479374618946,1.6668087275416559,5.231278539043793,284.82127451187404,-1.1108367894713644,0.06,3,1319962.5827831482
0.9133542311424316,0.3333067729973598,0.38923271258919934,1.7135482825877162,6.022776852958863,255.5266727886745,19.65141787627201,0.06,3,1902394.3845469044
0.8133127847625621,0.28659002712193293,0.4006708923648798,1.7882240230182493,8.05812557347771,271.0601303483644,-9.92399338379341,0.06,3,2552550.3912291205
0.9524545501777173,0.19058066588047048,0.3775521246259535,1.5269949810522612,4.548258237306611,276.50112252525264,11.380579455318218,0.06,3,550123.3138763394
0.6295932512274046,0.18825419025875992,0.36254566744582617,1.5106266330155655,9.470894564790253,288.2521776270923,-7.450903991363944,0.06,3,8575266.733670883
0.9074865328220498,0.3699546046177539,0.3433666491212793,1.5971255531865234,8.668570693752281,251.8979200095078,-22.146261676498767,0.06,3,5800741.060171216
0.6519060219303227,0.37688642694038266,0.30052658668530363,1.4397444500920027,6.463855569629736,287.4357715209549,-0.34032637658160114,0.06,3,2762842.2186552607
0.6666244002143846,0.17289444068854282,0.3351496157917953,1.5286533542368395,12.983374046770024,252.82774722375368,3.455829171145947,0.06,3,15000000.0
0.9357380537564313,0.17166868530817794,0.1692362731438858,1.6934941484720054,8.307926352490371,252.94918806644006,-23.03010022258692,0.06,3,4988103.062788912
0.8910413712453303,0.16420004875655148,0.38238065833946805,1.4528409244026836,8.86005743481437,274.48919245452623,17.794598340766015,0.06,3,3994089.2552432865
0.859130601553282,0.19188649305947023,0.20850734768635662,1.7925022670339334,8.555548947999583,276.9091055882243,-2.777065572794063,0.06,3,4559227.311845927
0.9769623210866225,0.18720141916075717,0.2906261676008006,1.404437934092953,9.259469430899077,267.35979538804526,14.404905071292962,0.06,3,4095917.727504571
0.8165678134921517,0.29447017149287913,0.25808404133457635,1.571970155915571,11.434667032886331,284.730721014604,20.287348661628457,0.06,3,13144238.43278515
0.8151994499914343,0.23417749859771902,0.43233639198248625,1.7379286540287342,10.162245401841886,261.2581238375077,16.299905536346614,0.06,3,7973129.825371523
0.8840746964818795,0.33072781504006854,0.4555897165167279,1.7971611811010277,4.486931720537431,251.06626027222944,19.978434919932354,0.06,3,724697.9140346274
0.6306395859062728,0.2951542826456769,0.25860477566104145,1.5164405296768446,8.64865816016393,278.16182622177166,-0.32953718683296773,0.06,3,5085796.412796068
0.8702062154918695,0.27668305987464936,0.18393285986334665,1.787881741335029,9.651174677425836,255.9109620512736,-5.031642402221326,0.06,3,8779133.358175207
0.6401332948124938,0.18024749590943473,0.15508093191571992,1.777454731546806,9.662576510728345,268.4450754072294,-1.5152553388941892,0.06,3,4662303.476072975
0.6796445818540044,0.3917698188598724,0.4108690610419576,1.4444515702352867,6.666497951744714,268.59582874846967,-3.5930534162530336,0.06,3,1530221.4317664686
0.5634874189978517,0.37172630254763883,0.23501130522810582,1.716788670453745,6.888414804645839,264.6171789207822,-7.45026939092136,0.06,3,2091136.3361020756
0.9407860108335538,0.2397193329090294,0.19822193807133842,1.6332959872339137,13.956753817476894,282.7748270223898,-4.549896658382768,0.06,3,15000000.0
0.9577685914124698,0.27383914846202595,0.28872880942319046,1.6222496279387588,11.966653016403065,250.64816297740697,-3.4663704331990397,0.06,3,15000000.0
0.6458652839942749,0.3843564389453462,0.45676768346683105,1.6141646491705839,6.295290117753568,263.22590206604053,19.853203595664326,0.06,3,1532271.747269675
0.773389331198976,0.2982351642344246,0.33633570506593713,1.7832740440119086,10.380249172815647,283.5010064308174,24.622478621756592,0.06,3,9186425.207665779
0.5469610160382719,0.27557654677599897,0.15853683132842605,1.7769633151726758,10.736242047136585,268.004248257333,-14.712227844427495,0.06,3,6159522.867510098
0.6763751274088396,0.24830792020693135,0.4188759797173903,1.6531738052463731,11.651361196283094,274.6390994926994,-2.9605597773576853,0.06,3,9895325.690105578
0.9340201631186731,0.15996261635725317,0.38534530889935825,1.455198895521898,4.1666338345289144,283.0397504912974,-24.312991738180806,0.06,3,445672.3919915002
0.7303245852395668,0.2006339676586434,0.20947845486868355,1.679414124353039,12.84876967245171,287.54716709721265,9.787117742743574,0.06,3,15000000.0
0.8299794544566212,0.3052056781480672,0.4294701805727839,1.7297076434305223,6.1099219377079494,270.8083134546148,-1.0287829837688223,0.06,3,1112561.283589008
0.7230584309767238,0.2679240719490299,0.3370550708687252,1.5275211736654188,4.274782861343264,262.0857117026287,8.858272529979905,0.06,3,479068.58167741075
0.684617770240515,0.38154478048340834,0.1723918935671409,1.6512149530742999,4.5621424494506355,261.2816831825875,19.347890131783846,0.06,3,566984.1190852595
0.9870791186139977,0.29781404992173593,0.33908685577222725,1.7799931380259835,4.673853469878074,255.16680913448042,-20.371718623796575,0.06,3,798115.5370051861
0.8193735421795374,0.33836314883144814,0.17649759953096947,1.7712484693832455,13.218433983025871,257.3807579658502,0.34186377319487815,0.06,3,15000000.0
0.9599872272987579,0.30237540637343907,0.17606737394766772,1.4736613508497394,12.219654996495912,279.593926969266,23.768869312670205,0.06,3,13684569.322846938
0.8795945942337624,0.2754936335407591,0.29441996399822945,1.6501542483297817,9.873390109863884,289.9935669486993,4.0156080456469345,0.06,3,9830466.114701135
0.5254289814478479,0.3676817122654472,0.44575874388207615,1.4116449858526086,11.144534837832651,273.81558849934424,23.84730929430909,0.06,3,7137130.626892741
0.5827583294671859,0.1753108490916248,0.4119779331062817,1.6908237121795986,6.569883077387094,263.32329367408556,13.538081535732982,0.06,3,1892792.2466640295
0.8610584432995283,0.2110452153244747,0.41329611895692436,1.6311845920884858,6.917546936399135,255.122435342628,-21.329322907977673,0.06,3,2913384.331719075
0.9166472919625194,0.25384117934340733,0.3384422727945086,1.7023399897227964,7.149291375978548,277.0185864096882,-12.39294946154525,0.06,3,2537385.7200249694
0.6927232599747072,0.16261321152918043,0.4098760320535354,1.7007521436993953,4.226345265611178,270.8220977579821,15.31950126304914,0.06,3,247233.7973962388
0.8477581672103436,0.28291659675644054,0.2137457717675762,1.7782615206973187,13.404814390601732,268.2182325114132,-7.806278202533995,0.06,3,11919180.054093992
0.7667969598435806,0.19624309349502053,0.45563361137194,1.6821981144514457,7.155008491504159,267.7568423977643,-17.142155100893685,0.06,3,1758581.757571774
0.8347134905804401,0.24741086723340172,0.32071134575396737,1.6933252883963967,11.757913069582486,285.6259823462272,-15.407873371311814,0.06,3,14970861.737560578
0.8336740420360849,0.23163411506186313,0.2860687976876853,1.58689631275848,9.714758131604903,254.04459981643527,9.860347126595586,0.06,3,9010807.69901252
0.9178167598551389,0.3624212042799157,0.15629123900110808,1.6256161445924335,9.23154262113416,271.4150145968057,9.277349561404158,0.06,3,3923798.4303139765
0.9400022571678294,0.3230582925934874,0.38095512442148954,1.744686585821374,5.346334098207106,284.86789068318654,24.226926900069945,0.06,3,1186958.797331005
0.7240382305804098,0.338626831319923,0.4563515505259408,1.5079185514015736,5.934878544756843,280.9956734896433,13.501870774934844,0.06,3,1726068.271047533
0.8120865922163233,0.16856550260312242,0.36349216118621974,1.6543225628320495,9.026770272322697,283.1489360351936,-12.737938184161345,0.06,3,6797581.266991312
0.8719541302048381,0.2356433647933747,0.23590021410294143,1.7731904977792468,8.47101443311377,278.2909404314947,16.391762710764272,0.06,3,4491959.165107253
0.6954526963377115,0.21974139484671495,0.19992850649783042,1.6688567752805004,13.361929054205186,260.18526392340806,-17.454206315645838,0.06,3,15000000.0
0.6793617293094837,0.2954322590395761,0.40566279879378164,1.4716428601237526,8.074661164955671,273.05146787341283,-9.98725284931758,0.06,3,2859122.1919112434
0.9639934795634397,0.3262735667827009,0.3375269784585247,1.749306540255228,9.823601639043638,269.0643935886469,-16.637838040742604,0.06,3,4437297.363711583
0.5358138402569489,0.371489146283335,0.37111426607880393,1.7185120328448191,12.313363637974009,281.4536990058445,-12.59622278170029,0.06,3,15000000.0
0.8610343545241428,0.23207309535800416,0.18310263476664243,1.752484052461201,5.021932259029015,271.60291103504136,10.189758646080605,0.06,3,568792.3659365996
0.75541301207804,0.19713134289282463,0.18688040706488804,1.4789291254292998,5.6755836733606415,262.499124876111,-1.401168651240542,0.06,3,1313126.791195182
0.7113151828362103,0.18815939112587596,0.18017244102935281,1.7846481555507432,7.999793135272183,254.32948107313896,24.395930039118635,0.06,3,4328590.722931314
0.7297947257939441,0.23324368918230437,0.32440152776668685,1.4544230921663346,7.311500772973477,287.16234498218864,4.877880715208416,0.06,3,3934994.4434214225
0.971737460578183,0.3114476216763423,0.17427017231739877,1.541321655012352,7.303640794477452,288.0904680741992,-23.18965088047283,0.06,3,3412448.625683314
0.867007995769692,0.16004906471327857,0.31843852417087265,1.767240023963354,12.030279566750023,253.28292477292828,-6.510620996972355,0.06,3,15000000.0
0.9247858591307361,0.16733078608501248,0.25505834620239315,1.4371122429904655,11.12905949850153,280.2213082031682,-24.186189502723494,0.06,3,10322847.976190696
0.5130146641759635,0.3561616442277986,0.15902727928428667,1.5860805328114553,7.330352242695323,261.1530228028393,19.984385863042608,0.06,3,2872881.167005565
0.6301127861846965,0.17461704364767242,0.41859326052813683,1.7404095987169328,7.367838088401152,285.2561291757929,-8.345824034752624,0.06,3,3902764.455957963
0.7196721158704442,0.350531434175129,0.19986570801738293,1.7425840119447344,6.833864133468579,281.85364674653994,0.18044760783585412,0.06,3,2947009.9368720874
0.531465030257303,0.3540058411112784,0.2563563550125331,1.432663335260751,9.437440371076757,269.47374097931544,-12.180749378142197,0.06,3,4014540.6145963226
0.8481445601307358,0.39315811313384397,0.3455580016817075,1.7560688764175694,4.565816777665027,259.44946535844315,1.9434583785382042,0.06,3,707595.9476373454
0.7047889154272855,0.2782620864609068,0.39518744044426424,1.5295783086533896,5.154222251824491,258.43944453346353,-14.163142824668501,0.06,3,1078927.1639243555
0.5392812912774512,0.2439761352671375,0.16087492266677797,1.661767254071658,8.81365513173147,262.47289582864477,-16.73240077510567,0.06,3,4838970.7746761935
0.5402350315520812,0.37546207415930744,0.2129670775179009,1.7963196778610795,9.560732354908911,284.51805180020375,4.019071113341316,0.06,3,8619372.323126143
0.6877518398653195,0.2975356193724422,0.29630168451694944,1.7144822879744956,10.112232739709395,287.68912435119046,-11.321899305955373,0.06,3,10131386.81539309
0.894226130923074,0.3025213975505677,0.15101706362999864,1.6836888753705765,4.015976242430914,284.0124751705538,11.528306350831919,0.06,3,460455.24675892014
0.9859471952246105,0.34896762900839173,0.30807778977651545,1.5453351998759524,9.955957876195555,271.6290185257829,-4.802386488005311,0.06,3,5066177.824450185
0.6601973104182308,0.29190673813945256,0.43219301561454465,1.672433344229314,4.24690941135832,275.5607980972719,-14.944994167527243,0.06,3,377777.962788787
0.7423168522882638,0.32258811399970466,0.4280247331623392,1.7968205417209915,4.251829670201903,264.38055821860576,-22.74255255344746,0.06,3,306615.64003577956
0.7621884857619875,0.26962851108939645,0.35716946455500764,1.6172489215958308,7.270851008412946,279.07343754265713,8.416294177576905,0.06,3,3096683.511606285
0.53160721905975,0.2586833194106107,0.27818185599042716,1.6137381638668045,11.024535677806252,267.0305010395173,-22.42304227388606,0.06,3,6617059.832788562
0.5278572232144917,0.27014361096155626,0.47292224111962666,1.5969686705781048,12.313782539804219,278.6353998741515,23.082002624517408,0.06,3,13391613.551269429
0.9620199214972296,0.1741314192994788,0.3302981630569767,1.477094602921468,6.020226230684542,281.35818337651614,-24.44010104448261,0.06,3,1633922.9448672691
0.705070244942106,0.21625533118920942,0.4712279014117396,1.6941210158962658,10.878569507408908,268.64111635265215,-1.5302368958963086,0.06,3,6559905.985911644
0.9715147849197534,0.19495380909654728,0.2110192035327394,1.4527273017519775,4.524430280378101,265.45090774906316,-7.359755991319816,0.06,3,498612.13443961705
0.5572681441673051,0.15227289444378406,0.25453827861909195,1.6537953540513475,6.766737340607312,280.1260220045337,-13.336261343246841,0.06,3,2522176.2818748164
0.8791040597350983,0.18178294884191265,0.4304183800388558,1.4668582055560724,13.37791200500802,266.3249322603149,-14.195416005112914,0.06,3,13095799.006627608
0.846915161628792,0.251037093146146,0.1741396926697535,1.7778967064248337,5.717349278471008,267.37796598219455,-23.183363494288333,0.06,3,795906.383531654
0.54073048358529,0.34083444905315974,0.2760119352165374,1.6763619167604333,13.520482493015837,259.96980172995075,-9.716055694441101,0.06,3,15000000.0
0.7220739025887646,0.3321585353178086,0.26899275727153177,1.682877514501905,7.704646816997396,252.59751613087764,10.728924704871684,0.06,3,4497214.881931324
0.7452345461639478,0.20216686766888864,0.4364788286369409,1.6960704154547028,7.204365516037404,275.14788304660624,12.939534050071677,0.06,3,2286396.2382133612
0.8428910245048238,0.1641153911761757,0.45367895858534646,1.5146377526545924,5.431260728001429,270.4440689714462,21.325329546392503,0.06,3,607860.9450350711
0.6634355925476443,0.24940862317515317,0.4996773387155169,1.769065415870453,8.04551113693233,252.42816784948153,24.108028475228803,0.06,3,4475689.389576995
0.7814287426754067,0.2518510983350579,0.3105095231778046,1.7269537489584719,7.125468517661898,269.0779545374054,1.6231188827503074,0.06,3,1822774.9253031805
0.6418978547475307,0.15033787190152043,0.4309244434620841,1.4064704897575975,8.15146667530144,268.21093526100293,4.158428573222911,0.06,3,2798196.4535177927
0.7236087597439207,0.31632971926804065,0.20003702932285508,1.5317673360746435,4.105742144156283,277.587174289843,22.57961157018501,0.06,3,317101.106372889
0.994409904217872,0.1840380959854094,0.2677678660091326,1.6291997978411685,9.74358755723403,281.41413598138126,-6.717027352106875,0.06,3,8345915.347680692
0.9793759480492559,0.3667808634910317,0.17637544841345285,1.5436114426186274,9.010699313847175,262.3987578816516,-23.204829468865473,0.06,3,4865092.277913868
0.9125638603055732,0.2921831225722344,0.2210522182643194,1.4632228685124886,5.217604231779854,264.9569961788422,-5.994557622432406,0.06,3,823865.5143776552
0.751756133014972,0.2690500506405514,0.32583384814456434,1.5534986365206445,5.964367302313221,257.0500206484138,-21.500974559423096,0.06,3,1743590.3113094014
0.9506707890541207,0.3505883123930511,0.21182890080694686,1.500993435089053,9.667450135878223,272.90950496190544,21.832073106611936,0.06,3,4446016.133810438
0.555949849376588,0.28542456080607215,0.30108864148836534,1.509092767280122,12.614184947162798,285.7465010357393,-19.814718610434017,0.06,3,15000000.0
0.6127308193031569,0.34518566937195816,0.35864337008874597,1.6460338781472528,8.733055870589235,264.8085829453587,-6.969781999869873,0.06,3,4305995.653607718
0.7893265688341646,0.2861746983819136,0.21923166342868985,1.5056128841056493,5.520669245799466,284.75036100291885,1.180144241028891,0.06,3,1608013.5305146463
0.5176122839475847,0.25666712857815555,0.2723531727934604,1.7807253066867583,5.330488243648591,289.8716579781717,-3.1283263440583244,0.06,3,1504817.7262926002
0.9581211283823063,0.2505529554458258,0.17437371214553146,1.6249844815904708,10.944353274936052,278.1328261504625,3.820109135092392,0.06,3,10273269.187741479
0.7018311147064709,0.2774900249308187,0.2723456231840953,1.4140444554099396,5.952014657750926,266.5384659244259,-7.89430197414922,0.06,3,1166123.6528699915
0.7906870263998715,0.18255796218426268,0.47315855549343727,1.7662851861219395,10.29976359402476,251.35056908659905,-20.068177544096322,0.06,3,9939193.443831552
0.5756227984594566,0.2191890954271203,0.40842730771193486,1.465519412286426,4.803063778336956,256.8575658171087,-22.357504140686153,0.06,3,820757.5130947626
0.5790238579861816,0.2613576012458359,0.2511057986161037,1.4180653774382486,4.849846132125517,279.96573410540327,-5.503777394896897,0.06,3,859858.1671196034
0.9560573499911248,0.32407153372835096,0.39811120409202067,1.6567240987035758,7.14610091540046,281.78617530776086,9.982337043747597,0.06,3,3279327.8241732763
0.7659942082020519,0.38923863403999703,0.4955671899429106,1.5431261205853894,8.701554037211492,276.81862459093435,-10.23744704601069,0.06,3,4655684.045599476
0.9203017098785299,0.28547494040758026,0.18247531985315868,1.7703185984775482,6.63991362734684,283.07003229576947,-16.904605216736503,0.06,3,2585936.4643695187
0.8957818127072192,0.35601701333401337,0.33042734547111713,1.4480985602958698,7.620033037774473,261.8009503924226,18.12865994350569,0.06,3,3194341.906355153
0.5792508891850721,0.20865014673637033,0.26361519175821907,1.679023922259006,7.446963226810256,277.64216504000063,2.642388589423544,0.06,3,3122640.5061980486
0.9062847417961153,0.30049927641170004,0.3419122167007023,1.7905599387838387,6.662431527219789,273.2070046750794,-3.334903146907581,0.06,3,1673849.9826907613
0.7161880958048047,0.25816757064447116,0.152567588832668,1.5545645509064956,6.137582345781301,264.5531789528859,15.370013426010122,0.06,3,1367280.6015726647
0.5591401430192188,0.3630650251436744,0.30957643065496154,1.5194437056788346,12.941904795814095,267.8537205659609,-2.3765294895908893,0.06,3,11095130.887821589
0.8829486538278765,0.18237231359166067,0.19043099042795875,1.493348005767393,12.512788534311467,250.2588574263563,-23.743938613862035,0.06,3,15000000.0
0.6621011569821043,0.382511125660826,0.30594904685578084,1.758852863378426,7.085701719617404,256.473854145498,12.489339200970473,0.06,3,3305296.865956899
0.5565542976427723,0.2267992313253597,0.4273981599580757,1.5254014209415236,11.131024190791283,279.5992786279187,-4.010450955922501,0.06,3,11594477.860573743
0.6545426529325262,0.3059414486458734,0.2849065929517442,1.4576193279244662,11.128047127418995,265.4923342245844,-10.530424115266646,0.06,3,8355492.048307659
0.8883321812875761,0.3589200168113487,0.3341756704621637,1.4063169089361247,13.602403496103717,277.3524355556136,-11.869204469552658,0.06,3,15000000.0
0.7742408557103628,0.35360765037012387,0.2812647141936267,1.5435992169268133,4.887751589339949,285.88045726921206,-6.289043612845441,0.06,3,1059489.937525305
0.9702025630663413,0.2525264453005081,0.3163427009437252,1.578970602642731,6.396812401082727,264.31926209798144,-20.03252558790893,0.06,3,1507788.2359247732
0.5770949475974071,0.19924897798137653,0.21158724442770413,1.77101213133615,4.50406198404982,259.584858021044,-0.7226489584966467,0.06,3,664291.8797821699
0.6057111688468895,0.38030410144643334,0.3705862658814111,1.6819056668390904,5.222195722725367,262.7896273231467,-7.877385150828337,0.06,3,961417.9256627515
0.9729100120136096,0.26356756093638023,0.3356263097903169,1.6508757202351603,10.705837858340674,275.6333390622808,-14.339365814699057,0.06,3,7857507.49648919
0.6861684082753162,0.28210338744574737,0.2565483835506906,1.4200853936519795,10.178483496542835,278.8549842662945,9.64879125580192,0.06,3,8387921.382047598
0.9640231531548826,0.20431856884966482,0.3182351032957865,1.6444661330500974,12.132131425353508,266.2545241844037,-6.064927736909976,0.06,3,10297168.67633796
0.5777506317196412,0.2967317019042932,0.3804722772903971,1.4338873048265972,11.241198784770482,265.28816369405666,10.738832658113962,0.06,3,8743047.634980842
0.7535158012287524,0.2174364669768316,0.4447433867085369,1.5508877400181187,9.170077728286337,254.53178443045599,-19.478374414814763,0.06,3,6966193.432018317
0.8861591177392765,0.16756934304679524,0.43385967103590295,1.4389478640479014,10.00262614845905,273.80979886370613,-24.23359265095297,0.06,3,5121445.311046799
0.677780048493554,0.22431170934819836,0.4241860918423149,1.6042274363328761,13.530028054705761,265.6836895272059,12.339763761074929,0.06,3,14072156.875378937
0.9776422654591876,0.20216967456674223,0.24333882129305376,1.4805588511510965,5.951133687791175,289.60203295938567,16.343356748306892,0.06,3,1982319.4530248954
0.6875672141694524,0.28268684431497304,0.47132713990803055,1.754863051400823,7.323982556127529,276.60219854235555,-17.112515069041073,0.06,3,2567250.749960129
0.8191821092451128,0.15789383785572036,0.35945992169598223,1.7728410240542165,13.095412042226359,251.0927941581977,-3.514539490491053,0.06,3,15000000.0
0.5334322918490133,0.3944958043237422,0.16864826462877391,1.6063285210755744,11.651197630120524,277.89400660636403,22.52357458350671,0.06,3,11022423.949023018
0.8776283670247962,0.17863340964318852,0.4939317746391923,1.5371486836633834,9.718763390211013,272.8742648674577,-8.622467145157476,0.06,3,5012957.202428002
0.8367335558271526,0.3941235655549569,0.29326666808843094,1.7085377933583243,13.618440996235602,273.2890947436088,-15.831666717313448,0.06,3,13492431.81742981
0.5145680022320769,0.16312656975610018,0.28251388651040527,1.4893038682441604,13.202677515377816,278.66945461342453,22.755180961074068,0.06,3,15000000.0
0.5930630943980553,0.3416267859065224,0.4762178781859796,1.6171655505711586,11.989021032330607,262.89808509544304,-9.060229443109263,0.06,3,12313832.033631572
0.8080617642645989,0.1814841000887576,0.26689102275077886,1.6005912717686148,5.588659593725365,288.50715551818973,-12.233485319047066,0.06,3,1681310.7293709433
0.7415215268682969,0.235286825467991,0.3250095688326535,1.611289143765569,8.79436046292782,277.77410891682575,-10.674983782657026,0.06,3,5082803.011587479
0.6518766087126203,0.3292656436053545,0.39995545503932217,1.5813185017769242,4.668347522840385,284.5024864083122,1.633831391724,0.06,3,889439.7902030605
0.9663223857540248,0.18851059215404684,0.17127112092458333,1.6187043842658912,12.940463290919123,281.6863234934217,-7.962987508608599,0.06,3,15000000.0
0.6005887258335235,0.3221795793359677,0.19332602162916387,1.7811502903300191,5.020574637292199,250.6692389982241,23.219156522921807,0.06,3,1032043.3073784771
0.5955132980892126,0.22618538350598907,0.42814439193422754,1.5600303772118693,7.479043407281003,265.76410316416394,-13.25163774405686,0.06,3,2400078.4341041595
0.511919375317194,0.21212436289160938,0.18260774620254616,1.5941421602719994,7.988261480351516,269.1731379944737,-22.454344885466277,0.06,3,2175493.8416210623
0.9084205022113045,0.1697923552264253,0.18380729339199967,1.525429873882757,12.007539684488618,269.6717144537552,10.173073321456078,0.06,3,8495656.450019594
0.5284192921193437,0.2582784301234061,0.16748048176957117,1.6047636686335762,6.189363759238875,258.99615579240213,15.411623732512192,0.06,3,1946085.0130002417
0.902341860418249,0.2996124875744971,0.27380996911955807,1.6078944072487087,7.208963962888499,250.45465919224537,-4.77320221826737,0.06,3,3811088.777490453
0.8212218332527128,0.26040175894691703,0.4521233949489858,1.4665892348451859,10.81311230349873,264.39339125145926,-21.61887490637082,0.06,3,7573755.713210554
0.696254739377708,0.2025610580037549,0.19103254544633147,1.5879947772633816,7.58954300217877,250.97815190323314,-19.712389497086434,0.06,3,3997686.34338942
0.5734673324709991,0.2750470025997699,0.2016591476132985,1.439090088901339,6.689375459062139,255.64273547920035,-9.432974332276395,0.06,3,2884943.479818682
0.773307099022994,0.22427822812406506,0.4263811810107033,1.4488124062530008,5.850855256272053,276.5035638578028,-2.2102919983525595,0.06,3,1364915.5372143276
0.9713921235876328,0.39694770297514004,0.33041593249010714,1.5532862471007007,4.624228300854215,264.7996844498955,9.367193284448822,0.06,3,549913.4563867514
0.7821765697529488,0.33716151651662674,0.38784987985692754,1.6216928409170384,5.266070746005253,277.353408237807,12.585333134369264,0.06,3,959684.6367808029
0.5646228031792799,0.3422707366805523,0.4273952885290996,1.6351262921922438,5.1453043666550915,264.0584044568277,-1.3988315444407762,0.06,3,846742.4263011864
0.6258495580466721,0.18873677289422958,0.2595485174742204,1.6669940511123427,11.924346802349229,250.95175224703235,-7.643813235460206,0.06,3,15000000.0
0.7123472025968409,0.16567662658677806,0.3299727596390128,1.4092649410987501,13.028740011385842,280.69246604400666,20.878169538885405,0.06,3,15000000.0
0.8909107020278203,0.24827311668502194,0.47415876300363796,1.7401232171106173,10.338806882125725,274.67642369565783,20.063320336882885,0.06,3,6278486.078818168
0.6884781288625014,0.3378753082270921,0.4117785877170061,1.7601426494330052,10.028395293801893,267.99166174503705,-23.7322152924594,0.06,3,4601028.819429455
0.9288003772600648,0.26253469779159994,0.1699333849353653,1.747645454781752,4.569128375318726,287.65718204114927,-11.481888249241035,0.06,3,840444.8714567216
0.5227317369824831,0.18511179653351273,0.3654147452595665,1.70665176525426,11.959783436216828,276.967348839112,-6.769457193045386,0.06,3,12201601.700077904
0.6869119633813907,0.3187132710412197,0.38380062455126995,1.6125023779800285,13.978380558062511,266.0912883045077,22.685648512884036,0.06,3,14503778.127971474
0.6071456447010479,0.27576292581906287,0.35380036449678376,1.6016818981004903,11.129978907338995,260.77407653852975,4.69847357258929,0.06,3,11383945.663098862
0.9564296042028848,0.28430607090010784,0.4149147800035575,1.5794622333622095,10.67671684504727,279.4364735109116,15.58009535147044,0.06,3,9630939.836589355
